binned_latitude,binned_longitude,hour,type,subtype,count
41.82,-87.74,06:00,Accident,Unclassified,5
41.95,-87.73,05:00,Accident,Unclassified,5
41.98,-87.77,21:00,Hazard,On Shoulder,5
41.93,-87.7,15:00,Hazard,On Shoulder,5
41.71,-87.59,14:00,Accident,Major,5
41.88,-87.64,18:00,Hazard,On Shoulder,5
41.95,-87.73,12:00,Jam,Moderate Traffic,5
41.71,-87.59,06:00,Jam,Stand-Still Traffic,5
41.82,-87.74,15:00,Accident,Major,5
41.82,-87.74,14:00,Hazard,On Shoulder,5
41.82,-87.74,14:00,Accident,Major,5
41.88,-87.64,21:00,Hazard,On Shoulder,5
41.84,-87.63,08:00,Accident,Unclassified,5
41.84,-87.63,08:00,Accident,Major,5
41.82,-87.74,11:00,Accident,Major,5
41.95,-87.73,20:00,Hazard,On Shoulder,5
41.98,-87.77,12:00,Jam,Moderate Traffic,5
41.96,-87.7,04:00,Road Closed,Unclassified,5
41.71,-87.61,12:00,Accident,Major,5
41.71,-87.61,11:00,Accident,Major,5
41.88,-87.64,14:00,Jam,Moderate Traffic,5
41.82,-87.74,11:00,Hazard,On Shoulder,5
41.73,-87.62,14:00,Accident,Major,5
41.73,-87.62,10:00,Accident,Major,5
41.92,-87.67,06:00,Accident,Unclassified,5
41.82,-87.72,14:00,Hazard,On Shoulder,5
41.92,-87.67,13:00,Accident,Minor,5
41.84,-87.66,01:00,Jam,Moderate Traffic,5
41.84,-87.67,19:00,Jam,Moderate Traffic,5
41.82,-87.72,11:00,Hazard,On Shoulder,5
41.92,-87.68,12:00,Jam,Moderate Traffic,5
41.92,-87.7,21:00,Hazard,On Shoulder,5
41.95,-87.69,01:00,Jam,Moderate Traffic,5
41.87,-87.64,08:00,Accident,Unclassified,5
41.87,-87.64,08:00,Accident,Major,5
41.92,-87.68,11:00,Road Closed,Unclassified,5
42.0,-87.81,20:00,Hazard,Other,5
41.96,-87.73,14:00,Jam,Moderate Traffic,5
41.79,-87.63,04:00,Hazard,Other,5
41.95,-87.72,23:00,Accident,Minor,5
41.79,-87.63,07:00,Accident,Major,5
41.79,-87.63,09:00,Accident,Unclassified,5
41.79,-87.63,23:00,Accident,Minor,5
41.72,-87.63,11:00,Jam,Moderate Traffic,5
41.88,-87.62,18:00,Hazard,On Shoulder,5
41.79,-87.63,02:00,Accident,Major,5
41.86,-87.64,16:00,Accident,Minor,5
41.86,-87.64,09:00,Hazard,Other,5
41.86,-87.64,09:00,Accident,Major,5
41.86,-87.64,06:00,Accident,Major,5
41.95,-87.72,14:00,Jam,Moderate Traffic,5
41.84,-87.66,16:00,Jam,Moderate Traffic,5
41.88,-87.62,23:00,Hazard,On Shoulder,5
41.72,-87.62,11:00,Accident,Major,5
41.87,-87.64,19:00,Jam,Moderate Traffic,5
41.84,-87.66,20:00,Jam,Moderate Traffic,5
41.81,-87.63,15:00,Accident,Minor,5
41.85,-87.65,04:00,Accident,Major,5
41.98,-87.82,14:00,Hazard,Other,5
41.94,-87.71,23:00,Jam,Moderate Traffic,5
41.94,-87.71,06:00,Jam,Stand-Still Traffic,5
41.94,-87.71,15:00,Hazard,On Shoulder,5
41.94,-87.71,19:00,Hazard,On Shoulder,5
41.98,-87.81,12:00,Hazard,Other,5
41.88,-87.68,12:00,Accident,Major,5
41.88,-87.68,05:00,Road Closed,Unclassified,5
41.98,-87.84,22:00,Hazard,Other,5
41.85,-87.65,02:00,Accident,Major,5
41.94,-87.65,23:00,Jam,Moderate Traffic,5
41.94,-87.64,07:00,Road Closed,Unclassified,5
41.66,-87.59,14:00,Accident,Major,5
41.66,-87.59,09:00,Accident,Unclassified,5
41.85,-87.63,16:00,Accident,Major,5
41.81,-87.63,05:00,Hazard,Other,5
41.81,-87.63,04:00,Hazard,Other,5
41.85,-87.64,09:00,Hazard,Other,5
41.98,-87.82,09:00,Jam,Heavy Traffic,5
41.98,-87.82,12:00,Accident,Major,5
41.81,-87.63,08:00,Accident,Unclassified,5
41.85,-87.64,08:00,Accident,Unclassified,5
41.94,-87.68,16:00,Hazard,On Shoulder,5
41.85,-87.64,16:00,Accident,Minor,5
42.0,-87.68,11:00,Hazard,On Shoulder,5
41.88,-87.65,10:00,Accident,Major,5
41.98,-87.79,22:00,Accident,Minor,5
41.93,-87.68,23:00,Hazard,On Shoulder,5
41.88,-87.65,07:00,Accident,Unclassified,5
41.88,-87.65,07:00,Accident,Major,5
41.97,-87.76,12:00,Accident,Major,5
41.98,-87.79,17:00,Hazard,On Shoulder,5
41.88,-87.65,23:00,Accident,Minor,5
41.93,-87.69,14:00,Accident,Minor,5
41.93,-87.69,15:00,Jam,Moderate Traffic,5
41.93,-87.69,16:00,Jam,Moderate Traffic,5
41.88,-87.64,00:00,Accident,Major,5
41.82,-87.74,00:00,Hazard,On Shoulder,5
41.98,-87.78,05:00,Accident,Major,5
41.88,-87.67,05:00,Accident,Major,5
41.87,-87.62,17:00,Hazard,On Shoulder,5
41.98,-87.81,18:00,Jam,Moderate Traffic,5
41.87,-87.62,11:00,Road Closed,Event,5
41.88,-87.66,05:00,Accident,Major,5
41.88,-87.67,15:00,Hazard,On Shoulder,5
41.88,-87.67,18:00,Hazard,On Shoulder,5
41.8,-87.63,05:00,Accident,Major,5
41.8,-87.63,06:00,Accident,Major,5
41.88,-87.67,19:00,Hazard,On Shoulder,5
41.8,-87.63,12:00,Hazard,Other,5
41.98,-87.8,18:00,Jam,Moderate Traffic,5
41.9,-87.67,23:00,Jam,Moderate Traffic,5
41.87,-87.65,00:00,Accident,Minor,5
41.89,-87.62,19:00,Hazard,On Shoulder,5
41.83,-87.69,20:00,Hazard,On Shoulder,5
41.89,-87.65,06:00,Road Closed,Unclassified,5
41.99,-87.75,18:00,Hazard,Other,5
41.9,-87.66,01:00,Accident,Minor,5
41.91,-87.66,01:00,Accident,Major,5
41.9,-87.66,06:00,Jam,Heavy Traffic,5
41.75,-87.63,07:00,Hazard,Other,5
41.91,-87.66,16:00,Jam,Moderate Traffic,5
41.91,-87.66,17:00,Jam,Moderate Traffic,5
41.83,-87.64,09:00,Hazard,Other,5
41.77,-87.67,11:00,Hazard,On Shoulder,5
41.89,-87.65,02:00,Accident,Major,5
41.91,-87.63,15:00,Hazard,On Shoulder,5
41.87,-87.73,12:00,Accident,Major,5
41.87,-87.77,21:00,Accident,Minor,5
41.98,-87.9,07:00,Hazard,Other,5
41.83,-87.7,12:00,Accident,Major,5
41.97,-87.66,17:00,Jam,Moderate Traffic,5
41.9,-87.62,06:00,Road Closed,Unclassified,5
41.83,-87.69,09:00,Hazard,On Shoulder,5
41.89,-87.65,23:00,Hazard,Other,5
41.78,-87.63,11:00,Hazard,Other,5
41.89,-87.62,23:00,Hazard,On Shoulder,5
41.98,-87.66,01:00,Jam,Moderate Traffic,5
41.83,-87.63,09:00,Hazard,Other,5
41.89,-87.65,17:00,Accident,Minor,5
41.89,-87.65,18:00,Accident,Minor,5
41.89,-87.65,19:00,Accident,Minor,5
41.99,-87.81,18:00,Hazard,Other,5
41.9,-87.66,18:00,Jam,Moderate Traffic,5
41.99,-87.81,17:00,Hazard,Other,5
41.89,-87.65,16:00,Jam,Moderate Traffic,5
41.78,-87.63,08:00,Accident,Unclassified,5
41.9,-87.66,23:00,Jam,Moderate Traffic,5
41.99,-87.71,01:00,Jam,Moderate Traffic,5
41.87,-87.73,21:00,Accident,Minor,5
41.89,-87.65,20:00,Accident,Minor,5
41.9,-87.63,06:00,Road Closed,Unclassified,5
41.78,-87.63,06:00,Accident,Unclassified,5
41.91,-87.63,08:00,Accident,Unclassified,5
41.96,-87.88,17:00,Hazard,Other,5
41.96,-87.74,22:00,Accident,Minor,5
41.74,-87.63,19:00,Hazard,On Shoulder,5
41.83,-87.71,01:00,Accident,Major,5
41.89,-87.63,15:00,Jam,Moderate Traffic,5
41.96,-87.74,20:00,Accident,Minor,5
41.82,-87.69,23:00,Hazard,On Shoulder,5
41.96,-87.74,01:00,Jam,Moderate Traffic,5
41.97,-87.77,00:00,Accident,Major,5
41.96,-87.74,21:00,Accident,Minor,5
41.99,-87.75,00:00,Accident,Major,5
41.97,-87.82,00:00,Hazard,Other,5
41.96,-87.74,00:00,Accident,Minor,5
41.84,-87.68,09:00,Hazard,On Shoulder,5
41.87,-87.71,02:00,Hazard,Other,5
41.89,-87.66,05:00,Road Closed,Unclassified,5
41.87,-87.65,05:00,Road Closed,Unclassified,5
41.76,-87.63,08:00,Accident,Unclassified,5
41.87,-87.65,06:00,Jam,Stand-Still Traffic,5
41.95,-87.66,01:00,Jam,Moderate Traffic,5
41.89,-87.63,05:00,Jam,Moderate Traffic,5
41.99,-87.88,16:00,Hazard,Other,5
41.89,-87.63,23:00,Jam,Moderate Traffic,4
41.87,-87.62,18:00,Hazard,On Shoulder,4
41.97,-87.75,06:00,Accident,Unclassified,4
41.87,-87.73,03:00,Hazard,Other,4
41.87,-87.62,20:00,Hazard,On Shoulder,4
41.88,-87.68,19:00,Hazard,On Shoulder,4
41.89,-87.62,18:00,Hazard,On Shoulder,4
41.88,-87.68,07:00,Road Closed,Event,4
41.9,-87.62,03:00,Accident,Minor,4
41.87,-87.73,06:00,Hazard,Other,4
41.87,-87.74,23:00,Hazard,On Shoulder,4
41.9,-87.62,16:00,Accident,Minor,4
41.94,-87.71,14:00,Accident,Minor,4
41.9,-87.75,11:00,Hazard,On Shoulder,4
41.94,-87.65,06:00,Jam,Heavy Traffic,4
41.94,-87.67,00:00,Hazard,On Shoulder,4
41.97,-87.83,17:00,Hazard,Other,4
41.96,-87.76,20:00,Hazard,On Shoulder,4
41.87,-87.71,18:00,Hazard,On Shoulder,4
41.9,-87.66,23:00,Accident,Minor,4
41.97,-87.81,07:00,Hazard,Other,4
41.9,-87.66,07:00,Road Closed,Unclassified,4
41.9,-87.66,09:00,Accident,Unclassified,4
41.9,-87.66,13:00,Accident,Minor,4
41.9,-87.66,15:00,Accident,Minor,4
41.9,-87.66,17:00,Jam,Moderate Traffic,4
41.87,-87.7,05:00,Hazard,Other,4
41.9,-87.66,18:00,Hazard,On Shoulder,4
41.96,-87.75,20:00,Accident,Minor,4
41.88,-87.69,18:00,Hazard,On Shoulder,4
41.9,-87.64,03:00,Hazard,On Shoulder,4
41.97,-87.81,12:00,Hazard,Other,4
41.88,-87.69,21:00,Accident,Minor,4
41.97,-87.82,23:00,Hazard,Other,4
41.87,-87.72,06:00,Accident,Major,4
41.87,-87.72,05:00,Road Closed,Unclassified,4
41.94,-87.71,21:00,Accident,Minor,4
41.89,-87.63,23:00,Hazard,On Shoulder,4
41.94,-87.71,10:00,Accident,Major,4
41.97,-87.81,05:00,Hazard,Other,4
41.9,-87.66,02:00,Jam,Moderate Traffic,4
41.9,-87.66,05:00,Jam,Unclassified,4
41.9,-87.66,05:00,Road Closed,Unclassified,4
41.86,-87.64,15:00,Accident,Minor,4
41.88,-87.62,17:00,Jam,Moderate Traffic,4
41.86,-87.64,16:00,Hazard,On Shoulder,4
41.86,-87.64,14:00,Accident,Minor,4
41.95,-87.67,23:00,Jam,Moderate Traffic,4
41.95,-87.71,01:00,Jam,Moderate Traffic,4
41.87,-87.78,23:00,Accident,Minor,4
41.92,-87.63,06:00,Road Closed,Event,4
41.95,-87.67,17:00,Hazard,On Shoulder,4
41.95,-87.67,16:00,Hazard,On Shoulder,4
41.86,-87.64,20:00,Accident,Minor,4
41.86,-87.64,17:00,Hazard,On Shoulder,4
41.92,-87.81,03:00,Hazard,Other,4
41.87,-87.77,03:00,Jam,Moderate Traffic,4
41.87,-87.76,00:00,Accident,Minor,4
41.88,-87.63,13:00,Hazard,Other,4
41.89,-87.65,08:00,Accident,Unclassified,4
41.95,-87.73,18:00,Accident,Minor,4
41.91,-87.65,15:00,Hazard,Other,4
41.95,-87.73,18:00,Hazard,On Shoulder,4
41.88,-87.63,17:00,Hazard,On Shoulder,4
41.86,-87.64,06:00,Jam,Stand-Still Traffic,4
41.86,-87.64,07:00,Hazard,Other,4
41.91,-87.63,07:00,Accident,Major,4
41.88,-87.62,00:00,Hazard,On Shoulder,4
41.95,-87.72,13:00,Accident,Minor,4
41.91,-87.63,00:00,Accident,Minor,4
41.89,-87.65,04:00,Jam,Moderate Traffic,4
41.95,-87.72,07:00,Accident,Major,4
41.92,-87.79,15:00,Hazard,On Shoulder,4
41.97,-87.76,23:00,Accident,Minor,4
41.92,-87.68,06:00,Jam,Stand-Still Traffic,4
41.92,-87.68,05:00,Jam,Unclassified,4
41.87,-87.64,01:00,Accident,Minor,4
41.87,-87.64,06:00,Accident,Major,4
41.87,-87.64,09:00,Accident,Unclassified,4
41.87,-87.64,18:00,Hazard,On Shoulder,4
41.86,-87.64,22:00,Accident,Minor,4
41.87,-87.64,17:00,Jam,Moderate Traffic,4
41.92,-87.67,00:00,Accident,Minor,4
41.96,-87.73,23:00,Hazard,On Shoulder,4
41.95,-87.67,01:00,Jam,Moderate Traffic,4
41.92,-87.67,23:00,Hazard,On Shoulder,4
41.92,-87.67,19:00,Hazard,On Shoulder,4
41.89,-87.67,00:00,Hazard,On Shoulder,4
41.92,-87.67,15:00,Jam,Moderate Traffic,4
41.89,-87.65,09:00,Accident,Unclassified,4
41.87,-87.62,10:00,Road Closed,Unclassified,4
41.88,-87.66,06:00,Accident,Major,4
41.88,-87.66,07:00,Accident,Major,4
41.88,-87.66,20:00,Accident,Minor,4
41.87,-87.62,01:00,Hazard,On Shoulder,4
41.89,-87.63,00:00,Hazard,On Shoulder,4
41.87,-87.75,23:00,Hazard,Other,4
41.97,-87.76,16:00,Jam,Moderate Traffic,4
41.88,-87.67,05:00,Jam,Unclassified,4
41.96,-87.74,01:00,Hazard,Other,4
41.93,-87.63,07:00,Road Closed,Unclassified,4
41.88,-87.67,22:00,Accident,Minor,4
41.87,-87.62,14:00,Accident,Minor,4
41.87,-87.62,15:00,Hazard,On Shoulder,4
41.88,-87.67,16:00,Hazard,On Shoulder,4
41.87,-87.62,00:00,Hazard,On Shoulder,4
41.93,-87.7,10:00,Hazard,On Shoulder,4
41.88,-87.64,13:00,Accident,Minor,4
41.95,-87.73,09:00,Jam,Stand-Still Traffic,4
41.89,-87.65,16:00,Accident,Minor,4
41.88,-87.64,00:00,Hazard,On Shoulder,4
41.89,-87.65,15:00,Jam,Moderate Traffic,4
41.89,-87.65,15:00,Accident,Minor,4
41.88,-87.64,16:00,Hazard,On Shoulder,4
41.91,-87.66,05:00,Jam,Unclassified,4
41.88,-87.65,07:00,Road Closed,Unclassified,4
41.88,-87.65,08:00,Accident,Unclassified,4
41.88,-87.65,08:00,Jam,Unclassified,4
41.88,-87.65,09:00,Jam,Unclassified,4
41.87,-87.75,08:00,Hazard,Other,4
41.88,-87.65,07:00,Jam,Stand-Still Traffic,4
41.88,-87.65,04:00,Accident,Minor,4
41.93,-87.68,15:00,Jam,Moderate Traffic,4
41.89,-87.65,22:00,Accident,Minor,4
41.88,-87.65,21:00,Road Closed,Construction,4
41.93,-87.69,13:00,Accident,Minor,4
41.95,-87.73,00:00,Hazard,Other,4
41.88,-87.65,18:00,Accident,Minor,4
41.88,-87.65,19:00,Accident,Minor,4
41.84,-87.66,10:00,Accident,Major,4
41.84,-87.66,11:00,Jam,Moderate Traffic,4
41.8,-87.63,13:00,Hazard,Other,4
41.84,-87.68,15:00,Hazard,On Shoulder,4
41.8,-87.63,16:00,Accident,Major,4
41.97,-87.69,16:00,Hazard,On Shoulder,4
41.84,-87.67,15:00,Hazard,On Shoulder,4
41.98,-87.8,16:00,Jam,Moderate Traffic,4
41.84,-87.67,05:00,Jam,Unclassified,4
41.74,-87.62,11:00,Jam,Moderate Traffic,4
41.84,-87.63,18:00,Accident,Minor,4
41.75,-87.59,13:00,Accident,Minor,4
41.75,-87.62,15:00,Jam,Moderate Traffic,4
41.98,-87.66,11:00,Road Closed,Event,4
41.84,-87.63,10:00,Hazard,Other,4
41.84,-87.63,11:00,Hazard,Other,4
41.72,-87.62,11:00,Jam,Moderate Traffic,4
41.73,-87.62,13:00,Accident,Minor,4
41.75,-87.74,05:00,Hazard,On Shoulder,4
41.82,-87.63,03:00,Hazard,Other,4
41.82,-87.63,08:00,Hazard,Other,4
41.73,-87.62,11:00,Jam,Moderate Traffic,4
41.79,-87.75,09:00,Hazard,Other,4
41.82,-87.63,01:00,Hazard,Other,4
41.82,-87.63,21:00,Accident,Minor,4
41.82,-87.63,12:00,Accident,Minor,4
41.7,-87.59,06:00,Jam,Heavy Traffic,4
41.73,-87.62,06:00,Accident,Major,4
41.78,-87.63,08:00,Jam,Stand-Still Traffic,4
41.83,-87.63,06:00,Hazard,Other,4
41.78,-87.63,00:00,Accident,Minor,4
41.75,-87.7,07:00,Jam,Unclassified,4
41.78,-87.63,13:00,Hazard,Other,4
41.84,-87.68,01:00,Hazard,On Shoulder,4
41.98,-87.79,00:00,Accident,Minor,4
41.98,-87.79,09:00,Jam,Heavy Traffic,4
41.98,-87.79,05:00,Jam,Unclassified,4
41.99,-87.81,00:00,Hazard,Other,4
41.99,-87.81,03:00,Hazard,Other,4
41.99,-87.81,14:00,Hazard,Other,4
41.71,-87.6,06:00,Jam,Heavy Traffic,4
41.98,-87.84,03:00,Hazard,Other,4
41.98,-87.82,06:00,Hazard,Other,4
41.66,-87.59,03:00,Hazard,Other,4
41.79,-87.6,11:00,Road Closed,Unclassified,4
41.98,-87.84,10:00,Hazard,Other,4
41.99,-87.65,19:00,Accident,Minor,4
41.99,-87.82,11:00,Hazard,Other,4
41.71,-87.61,15:00,Jam,Moderate Traffic,4
41.81,-87.63,01:00,Hazard,Other,4
41.97,-87.75,20:00,Accident,Minor,4
41.69,-87.6,09:00,Jam,Heavy Traffic,4
42.0,-87.82,07:00,Hazard,Other,4
41.85,-87.64,08:00,Accident,Major,4
41.85,-87.63,14:00,Accident,Minor,4
41.79,-87.63,03:00,Hazard,Other,4
41.98,-87.93,14:00,Hazard,Other,4
41.81,-87.63,10:00,Accident,Major,4
41.85,-87.63,13:00,Hazard,Other,4
41.85,-87.63,09:00,Jam,Unclassified,4
41.79,-87.63,07:00,Jam,Stand-Still Traffic,4
41.79,-87.63,06:00,Jam,Unclassified,4
41.79,-87.63,06:00,Jam,Heavy Traffic,4
41.79,-87.63,06:00,Hazard,Other,4
41.85,-87.64,01:00,Accident,Minor,4
41.83,-87.7,19:00,Accident,Minor,4
41.98,-87.84,21:00,Hazard,Other,4
41.99,-87.81,20:00,Hazard,Other,4
41.85,-87.65,08:00,Accident,Major,4
41.79,-87.63,22:00,Accident,Minor,4
41.85,-87.65,09:00,Hazard,Other,4
41.85,-87.65,09:00,Jam,Unclassified,4
41.82,-87.74,00:00,Accident,Minor,4
41.98,-87.81,00:00,Hazard,Other,4
41.85,-87.72,11:00,Hazard,On Shoulder,4
41.66,-87.58,10:00,Hazard,On Shoulder,4
41.99,-87.88,17:00,Hazard,Other,4
41.77,-87.57,11:00,Hazard,On Shoulder,4
41.72,-87.63,06:00,Accident,Major,4
41.84,-87.61,06:00,Road Closed,Unclassified,4
41.99,-87.93,06:00,Hazard,Other,4
41.82,-87.74,10:00,Hazard,On Shoulder,4
41.82,-87.74,11:00,Jam,Moderate Traffic,4
41.98,-87.82,12:00,Hazard,Other,4
41.73,-87.62,09:00,Jam,Stand-Still Traffic,3
41.98,-87.77,22:00,Accident,Minor,3
41.92,-87.68,20:00,Accident,Minor,3
41.88,-87.63,03:00,Hazard,On Shoulder,3
41.88,-87.63,00:00,Hazard,Other,3
41.88,-87.65,19:00,Road Closed,Construction,3
41.79,-87.63,09:00,Accident,Major,3
41.92,-87.7,23:00,Accident,Minor,3
41.92,-87.67,02:00,Accident,Minor,3
41.92,-87.67,01:00,Hazard,On Shoulder,3
41.73,-87.62,23:00,Accident,Minor,3
41.92,-87.68,15:00,Accident,Minor,3
41.92,-87.69,16:00,Jam,Moderate Traffic,3
41.88,-87.62,00:00,Accident,Minor,3
41.73,-87.62,12:00,Accident,Minor,3
41.88,-87.63,04:00,Hazard,On Shoulder,3
41.98,-87.78,12:00,Accident,Minor,3
41.95,-87.72,16:00,Hazard,On Shoulder,3
41.95,-87.72,16:00,Accident,Minor,3
41.98,-87.82,11:00,Hazard,Other,3
41.88,-87.7,14:00,Accident,Minor,3
41.98,-87.82,16:00,Hazard,Other,3
41.88,-87.69,00:00,Hazard,On Shoulder,3
41.81,-87.63,07:00,Hazard,Other,3
41.81,-87.63,00:00,Hazard,On Shoulder,3
41.81,-87.63,04:00,Hazard,On Shoulder,3
41.88,-87.66,16:00,Hazard,On Shoulder,3
41.98,-87.79,02:00,Accident,Minor,3
41.88,-87.65,11:00,Road Closed,Unclassified,3
41.88,-87.65,08:00,Jam,Stand-Still Traffic,3
41.92,-87.67,16:00,Accident,Minor,3
41.88,-87.65,06:00,Jam,Unclassified,3
41.92,-87.67,10:00,Accident,Major,3
41.92,-87.67,11:00,Jam,Moderate Traffic,3
41.92,-87.67,20:00,Hazard,Other,3
41.98,-87.79,20:00,Accident,Minor,3
41.88,-87.65,03:00,Road Closed,Construction,3
41.88,-87.65,03:00,Accident,Minor,3
41.92,-87.63,10:00,Road Closed,Event,3
41.72,-87.62,09:00,Accident,Major,3
41.88,-87.69,23:00,Accident,Minor,3
41.95,-87.71,04:00,Jam,Moderate Traffic,3
41.88,-87.68,01:00,Hazard,On Shoulder,3
42.0,-87.77,20:00,Hazard,Other,3
41.98,-87.8,10:00,Accident,Major,3
41.98,-87.8,09:00,Jam,Heavy Traffic,3
41.8,-87.63,08:00,Hazard,Other,3
41.88,-87.67,08:00,Road Closed,Event,3
41.72,-87.6,18:00,Hazard,Other,3
41.95,-87.64,00:00,Accident,Minor,3
41.99,-87.88,14:00,Hazard,Other,3
41.95,-87.65,04:00,Hazard,On Shoulder,3
41.78,-87.74,07:00,Hazard,Other,3
41.78,-87.75,06:00,Hazard,Other,3
41.75,-87.62,11:00,Jam,Moderate Traffic,3
41.98,-87.67,20:00,Hazard,Other,3
41.91,-87.66,06:00,Jam,Heavy Traffic,3
41.75,-87.63,08:00,Accident,Major,3
41.96,-87.75,12:00,Hazard,Other,3
41.91,-87.67,06:00,Road Closed,Unclassified,3
41.91,-87.67,09:00,Jam,Unclassified,3
41.96,-87.75,15:00,Hazard,Other,3
41.91,-87.67,01:00,Accident,Minor,3
41.95,-87.65,11:00,Road Closed,Unclassified,3
41.9,-87.66,17:00,Accident,Minor,3
41.9,-87.66,21:00,Road Closed,Construction,3
41.9,-87.66,10:00,Accident,Major,3
41.9,-87.66,09:00,Jam,Stand-Still Traffic,3
41.9,-87.66,09:00,Jam,Heavy Traffic,3
41.9,-87.66,16:00,Accident,Minor,3
41.9,-87.66,06:00,Road Closed,Unclassified,3
41.9,-87.63,10:00,Road Closed,Unclassified,3
41.9,-87.63,06:00,Jam,Unclassified,3
41.9,-87.62,05:00,Hazard,On Shoulder,3
41.9,-87.62,08:00,Road Closed,Unclassified,3
41.9,-87.62,01:00,Accident,Minor,3
41.9,-87.68,01:00,Hazard,On Shoulder,3
41.99,-87.75,01:00,Hazard,On Shoulder,3
41.99,-87.75,02:00,Jam,Moderate Traffic,3
41.9,-87.66,04:00,Accident,Minor,3
41.99,-87.75,03:00,Accident,Minor,3
41.98,-87.73,02:00,Jam,Moderate Traffic,3
41.96,-87.73,01:00,Hazard,On Shoulder,3
41.79,-87.76,08:00,Hazard,Other,3
41.79,-87.76,09:00,Hazard,Other,3
41.92,-87.79,02:00,Hazard,On Shoulder,3
41.74,-87.62,12:00,Hazard,Other,3
41.98,-87.75,04:00,Jam,Moderate Traffic,3
41.95,-87.68,02:00,Hazard,On Shoulder,3
41.79,-87.68,18:00,Hazard,Other,3
41.89,-87.75,08:00,Hazard,On Shoulder,3
41.78,-87.63,12:00,Hazard,Other,3
41.91,-87.66,18:00,Accident,Minor,3
41.91,-87.66,19:00,Accident,Minor,3
41.91,-87.66,08:00,Jam,Stand-Still Traffic,3
41.96,-87.75,22:00,Hazard,Other,3
41.89,-87.63,09:00,Jam,Unclassified,3
41.89,-87.63,07:00,Jam,Unclassified,3
41.89,-87.63,06:00,Jam,Unclassified,3
41.89,-87.66,06:00,Road Closed,Unclassified,3
41.96,-87.74,19:00,Accident,Minor,3
41.89,-87.65,10:00,Accident,Major,3
41.89,-87.65,07:00,Road Closed,Unclassified,3
41.91,-87.63,10:00,Accident,Minor,3
41.96,-87.74,15:00,Hazard,Other,3
41.74,-87.57,18:00,Hazard,Other,3
41.89,-87.65,02:00,Jam,Moderate Traffic,3
41.97,-87.76,01:00,Accident,Minor,3
41.83,-87.71,08:00,Hazard,Other,3
41.98,-87.91,07:00,Hazard,Other,3
41.95,-87.81,15:00,Hazard,Other,3
41.98,-87.93,18:00,Hazard,Other,3
41.97,-87.82,21:00,Hazard,Other,3
41.86,-87.66,07:00,Road Closed,Unclassified,3
41.84,-87.63,09:00,Jam,Stand-Still Traffic,3
41.84,-87.63,08:00,Hazard,Other,3
41.84,-87.63,07:00,Hazard,Other,3
41.84,-87.63,12:00,Hazard,Other,3
41.87,-87.73,06:00,Jam,Heavy Traffic,3
41.86,-87.64,05:00,Accident,Minor,3
41.87,-87.73,09:00,Accident,Major,3
41.84,-87.63,01:00,Hazard,Other,3
41.83,-87.7,06:00,Jam,Heavy Traffic,3
41.84,-87.63,19:00,Accident,Minor,3
41.93,-87.66,09:00,Road Closed,Unclassified,3
41.7,-87.59,11:00,Hazard,Other,3
41.7,-87.59,09:00,Jam,Unclassified,3
41.7,-87.59,08:00,Accident,Major,3
41.97,-87.87,21:00,Hazard,Other,3
41.82,-87.63,02:00,Hazard,On Shoulder,3
41.82,-87.63,11:00,Hazard,Other,3
41.97,-87.84,21:00,Hazard,Other,3
41.94,-87.71,06:00,Jam,Unclassified,3
41.87,-87.76,08:00,Accident,Major,3
41.87,-87.76,11:00,Hazard,Other,3
41.87,-87.77,01:00,Accident,Minor,3
41.87,-87.77,03:00,Accident,Minor,3
41.68,-87.6,08:00,Accident,Major,3
41.68,-87.6,09:00,Accident,Major,3
41.86,-87.64,19:00,Accident,Minor,3
41.87,-87.74,09:00,Accident,Major,3
41.97,-87.65,08:00,Road Closed,Event,3
41.86,-87.64,10:00,Hazard,Other,3
41.84,-87.65,11:00,Jam,Moderate Traffic,3
41.94,-87.7,09:00,Jam,Stand-Still Traffic,3
41.83,-87.63,10:00,Jam,Moderate Traffic,3
41.83,-87.63,08:00,Hazard,Other,3
41.83,-87.63,10:00,Hazard,Other,3
41.83,-87.63,15:00,Accident,Minor,3
41.94,-87.71,07:00,Jam,Stand-Still Traffic,3
41.94,-87.71,10:00,Hazard,On Shoulder,3
41.83,-87.63,19:00,Accident,Minor,3
41.83,-87.64,10:00,Hazard,Other,3
41.82,-87.72,10:00,Hazard,On Shoulder,3
41.94,-87.64,23:00,Road Closed,Event,3
41.82,-87.72,07:00,Hazard,Other,3
41.93,-87.71,02:00,Hazard,On Shoulder,3
41.95,-87.73,09:00,Jam,Heavy Traffic,3
41.85,-87.64,18:00,Accident,Minor,3
41.85,-87.64,09:00,Accident,Major,3
41.71,-87.6,18:00,Accident,Minor,3
41.85,-87.62,15:00,Accident,Minor,3
41.98,-87.84,20:00,Hazard,Other,3
41.85,-87.64,12:00,Accident,Minor,3
41.82,-87.72,12:00,Accident,Minor,3
41.98,-87.88,17:00,Hazard,Other,3
41.93,-87.69,12:00,Accident,Minor,3
41.93,-87.69,06:00,Jam,Unclassified,3
41.94,-87.64,06:00,Road Closed,Event,3
41.98,-87.88,14:00,Hazard,Other,3
41.98,-87.85,14:00,Hazard,Other,3
41.85,-87.63,09:00,Hazard,Other,3
41.81,-87.63,14:00,Hazard,Other,3
41.81,-87.63,11:00,Hazard,Other,3
41.82,-87.74,09:00,Jam,Heavy Traffic,3
